"","n=10","n=15","n=20","n=25","n=30","n=50","n=75","n=100","n=500"
"101",0.034954294373977,0.56634308701705,0.384834602332025,0.00167507557859805,0.194340044280519,0.00198455092175737,0.00179462784573696,0.317670328872541,0.182538536561018
"102",0.119069928188329,0.00289291017920908,0.443480951530943,0.432121828948317,0.230400966626698,0.000631235608240166,0.0128841506739515,0.0216103512592451,0.165712873323649
"103",0.204447467998289,0.0274247413918012,0.00729844695907544,0.0188681518638916,0.00373814549732695,0.000975206836851699,0.0015073682633639,0.000554315231780021,0.000819125197812104
"104",0.0280368510162318,0.327182376718407,0.0192755991749303,0.155697337732461,0.00075641668939694,0.000849944834370301,0.00710361824086469,0.857280452779325,0.000512295081967219
"105",0.031213338800404,0.0333619740629947,0.00136423362395811,0.0057755012671605,0.000599478272179933,0.0161450515924754,0.0464053065550666,0.0601918441303529,0.00630607173850749
"106",0.0510557557296976,0.00325796987254208,0.00300705487874345,0.245975596992233,0.00158678575127946,0.0119720984786377,0.00101288620112677,0.0466608774030194,0.0250345890175743
"107",0.988574481360273,0.0132725196784881,0.00458438798784965,0.00312708535899484,0.0103637697530202,0.147492745183644,0.00197308924347224,0.000577897199109457,0.000724203899028986
"108",0.01477859912914,0.112871153881399,0.0102644365978784,0.0555207318166904,0.00278814088148078,0.0142933327107293,0.0404027572098455,0.000989401110693809,0.00140201724016586
"109",0.0489374684578716,0.0168662306956581,0.0459997095298677,0.000935644202193534,0.749598389090442,0.00840469738558843,0.00971103845337345,0.841866803541779,0.0222951498660941
"110",0.180395793168092,0.0330949160501464,0.0024741460240239,0.300905215243513,0.00309818069841044,0.000521707484906423,0.187923030377481,0.110135564737658,0.00166859995373209
"111",0.0193230465354442,0.0873270936226913,0.25040691871553,0.0349813534560837,0.0146076922748148,0.991366075781633,0.000523228609336787,0.000700063304272186,0.00059312086137315
"112",0.0774373172951647,0.0240122250795656,0.209710515914183,0.0540189950163632,0.0355529404219334,0.000523269034178552,0.00050673105698785,0.458268582845126,0.418989688623614
"113",0.244679256332693,0.614978412866009,0.0633142063274935,0.169940579588688,0.00945678328893008,0.00230628057305969,0.386424287550759,0.00251512227274734,0.004320351534391
"114",0.388850043352868,0.00503649375111902,0.0141596748135429,0.00927130553375477,0.00424276054690467,0.00168544658233727,0.832386597151993,0.000501505036656566,0.000663241450593154
"115",0.0443864921252093,0.0253709993013061,0.0718162353211252,0.00835596124984453,0.0453444789197925,0.00221511580426071,0.504492969719473,0.000539389700999671,0.00351668532285057
"116",0.152030900415,0.512430814137158,0.029618318088713,0.00421209518159803,0.00100669302001697,0.410925211244475,0.0260498692712663,0.0006273526977024,0.000653835699966616
"117",0.0125348883447085,0.546272199876024,0.0128513472786145,0.189484824713376,0.671453621966987,0.119414281943101,0.0748798113487426,0.182903433059633,0.00332252355800239
"118",0.0863380526784985,0.0358147837931856,0.0132291840894271,0.0244805444668119,0.618061528454679,0.0513226633498982,0.00169893730086887,0.832727080134879,0.0820264366377823
"119",0.0605927209047454,0.00565927797426112,0.0101482216304242,0.0377861757965345,0.00098533005692317,0.0113067158743112,0.0021326644117701,0.135453675657073,0.00678138289212397
"120",0.474882490523886,0.00392470245921604,0.167206467048461,0.0111740714042294,0.788400950607909,0.000511740174395927,0.141871749505444,0.00071979830937414,0.0628509237655784
"121",0.515642889829246,0.0364727201850427,0.0129015205441305,0.120387690877949,0.223377436829347,0.00322224323617992,0.00326454809826267,0.425800465508235,0.7268522321434
"122",0.0275744419930405,0.0364876878961703,0.00201279703714665,0.0332872223658063,0.107352518941751,0.000607987788263967,0.00473456636650826,0.360880971429234,0.000737829510160636
"123",0.602096037118054,0.00700905851249225,0.389085125132749,0.000941832703844932,0.000586103261146606,0.137880608907681,0.000512868127299503,0.000533349409259071,0.00401418818134258
