"delta.0","delta.0.2","delta.0.4","delta.0.6","delta.0.8","delta.1","delta.1.2","delta.1.4","delta.1.6","delta.1.8","delta.2","delta.2.2","delta.2.4","delta.2.6","delta.2.8","delta.3","delta.3.2","delta.3.4","delta.3.6","delta.3.8","delta.4","delta.4.2","delta.4.4","delta.4.6","delta.4.8","delta.5","delta.5.2","delta.5.4","delta.5.6","delta.5.8","delta.6","delta.6.2","delta.6.4","delta.6.6","delta.6.8","delta.7","delta.7.2","delta.7.4","delta.7.6","delta.7.8","delta.8"
0.531192417218403,0.431248772722679,0.945491709431296,0.840753418681761,0.987810810684164,0.83538315955266,0.987656826828051,0.852378180790382,0.421094049559032,0.209104939109738,0.701659627947886,0.560444452911117,0.309587830515612,0.962779766671027,0.829417768341101,0.462941076242683,0.351146990730294,0.635953093812166,0.898631604761329,0.934859105129739,0.977072066381096,0.613199497207136,0.877235557119137,0.804093354438408,0.987209965764026,0.820440334006623,0.738618303655431,0.828008619834946,0.59804342812212,0.221987765584371,0.793890202130027,0.903236808958413,0.58607099069326,0.531593934829134,0.873034316002096,0.887263896120219,0.876699806524336,0.650686504536843,0.988659843748183,0.913456020147898,0.988250915272969
0.731555506849823,0.413946851508231,0.789987176030708,0.872472235338705,0.905120388364064,0.442950641313512,0.69956382130744,0.524438607038331,0.566468689616113,1,0.406683966564124,0.9297519823423,0.359322829126465,0.838839432797537,0.972945384686576,0.725958133023748,0.714645365318881,0.0857656534917856,0.841959682817418,0.586150497334352,0.941161503166692,0.743606180922951,0.90182128509692,0.843598932557269,0.948259146291445,0.576434924073679,0.733007784170125,0.665411014196924,0.747169043669313,0.755401589286829,0.392411355489652,0.976111049779013,0.926626439227794,0.726670253812757,0.771757383782465,0.871812382884825,0.811901264973547,0.853806177856263,1,0.937685706341309,0.318830453042491
0.816524877030455,0.417842581665184,0.823874713821432,0.374692473002533,0.154784394238017,0.967502477906731,1,0.839336960417689,0.663629341742804,0.729306346945616,0.359665551244204,0.877350302417077,0.539658020690764,0.836357991884271,0.286233070994662,0.853346843359094,1,0.219380761748587,0.423615833588466,0.921325865721214,0.533685827902167,0.777862014803555,0.744297339032493,0.637561422253613,0.581653977002504,0.631019074933012,0.644058449357114,0.893486173731602,0.879205506228523,0.895291856611298,0.988194414618742,0.56690087407958,0.747048061627519,0.903920949937533,0.334799681465699,0.885954780166908,0.778057741579054,0.649645436099336,0.835877028917339,0.684885636013353,0.697711496494172
0.731245348604166,0.653641040095349,0.876315757102199,0.654221580363565,0.119984987692662,0.325627607100695,0.321520472755878,0.654255633795768,0.638475327248209,0.716480878555459,0.538095198228724,0.722606135251704,0.878260158591858,1,0.392263773547578,0.291335068985119,0.803832446322421,0.907829784753024,0.849861937490479,0.832847749737271,0.841372937633996,0.552198982947717,0.940977450421687,0.811506989884509,0.965388149838676,0.963539627699784,0.927344678898125,1,0.871695037663452,0.927552468549163,0.931135463601618,0.902452090164569,0.914922773670367,0.641218157952486,0.892505145209711,0.98765442014659,0.847005685600736,0.615017790299516,0.914749453551269,0.746874306770657,0.849454734835265
0.433371590751246,0.860519508012925,0.230071002263423,0.344766364278577,0.324507618874102,0.9188328940734,0.47862556235458,0.791268675412792,0.559996806524972,0.683386019446838,0.194346728662662,0.667930739889785,0.541051069741742,0.0440303598848861,0.976497297631546,0.589423282074493,0.895326859477434,0.547006031322373,0.863831234908501,0.818889259676372,0.261678085350013,0.23763839057976,0.941753130723587,0.669721487852107,0.427536062980139,0.900253703958566,0.726249885259082,0.820183203351588,0.634808295487997,0.56786773476675,0.706829136594092,0.754080379874126,0.939682164673399,0.844115711212877,0.708887476507887,0.961922103383343,0.708236749627638,0.98803849015403,0.963567170502285,0.937185872162161,0.818775232457638
0.627760660436839,0.786698849137249,0.679462726609259,0.951979511893538,0.313186544284724,0.654984064769703,0.398326858283245,0.30755034675825,0.949618424368673,0.967456984732916,0.902031571207382,0.303091002934164,0.719708213530973,0.793238197248004,0.444045182077054,0.194941154605878,0.548664996569043,0.293326049527292,0.205588966292487,0.528049453240808,0.653946553935755,0.805934546809121,0.635165297209498,0.766034240135324,0.488318730846163,0.986078331833019,0.696778952467506,0.555788600066068,0.691070481885961,0.376022234070257,0.669109788106771,0.777861335022753,0.957422611191535,0.425635455980713,0.611354063434444,0.688269635045901,0.942766509849323,0.484914815601122,0.612855703144787,0.977050327381016,0.904187179954411
0.762637587740595,0.223803432936374,0.861525350063946,0.690958561254075,0.364885921240959,0.40397760019631,0.716356503464228,0.237915006282643,0.666611489837377,0.55894061841573,0.874371736538113,1,0.912528016251013,0.964036569507655,0.497830852260063,0.478132530734672,0.320329147644538,0.934534077178514,0.499551003902627,0.663530088449165,0.696746891998889,0.513193246046751,1,0.874497911377696,1,0.815054338683017,0.690686714148796,0.985876084246207,0.651487751845384,0.949482129828789,0.549592873585584,0.946475688271204,0.770729746060188,0.610453340779574,0.924540297300847,0.161148556478855,0.938833122720653,0.973781596741169,0.83797641408694,0.972286713860734,0.592418838153841
0.333566145243087,0.189987290313694,0.451761095504707,0.77858628908463,0.380578316162253,0.673149065631369,0.548969323875734,0.927186060502602,0.147393331210673,0.859163381966959,0.89667535787151,0.803705514789969,0.602692233504542,0.793462370157181,0.325389789329527,0.599664502320369,0.939087701365784,0.654227586881388,0.988618281368091,0.736670257756084,0.11783154566896,0.754000798562027,0.745548087063723,0.647931107465766,0.923703686989476,0.732958649988778,0.211087339615728,0.803878808474404,0.633815475465456,0.90129512583596,0.702790534618387,0.986631720639851,0.684637410989999,0.795207151954399,0.928443451978074,0.871402266516241,0.574850221231717,0.830003456130677,0.916623097138051,0.942837177843527,0.678749496272122
0.895985975296637,0.154049531996311,0.841369783876833,0.542061811302922,0.952697597748709,0.643631611637757,0.969994196234603,0.89632705602345,0.623837639789473,0.590774867049678,0.644029865817246,0.59988157484183,0.915845911853819,0.47811149170758,0.389283352872601,0.932573760048863,0.786485119569554,0.676751160262271,0.867523634872311,0.890275829036364,0.732991800379581,0.729528596292596,0.864447263681536,0.563620767210815,0.579468124540327,0.956108842934079,0.780446643296996,0.793940265398328,0.820942520003994,0.976809240383253,0.675838759052839,0.877706809045705,0.377064753942795,0.799148073609367,0.718290061998947,0.7874275882658,1,0.365087694909352,0.932862373786661,0.465374335052377,0.900845107926342
0.820010055254559,0.555503905992071,0.765253715477809,0.908378424211623,0.331838159719014,0.793723137730937,0.848432821591268,0.951609110508469,0.668826805677206,0.886801740300751,0.924245612578934,0.787137206757855,0.508492835221297,0.204123757808025,0.863512992640995,0.263590818391425,0.711146307143006,0.53350171099948,0.966723439362001,0.767963540652028,0.988179955979411,0.564593780833632,0.765307572762242,0.772499840663605,0.776784566216847,0.334887362327632,0.784191265617442,0.620499865588877,0.429260081828573,0.83029914969272,0.717258607887042,0.929617239693893,0.906778134156811,0.702523240656596,0.640911607013007,0.404665955501141,0.96144621516501,0.720261216281953,0.834597163084128,0.641853164884193,0.973921947496783
